Car_Name,Review,comfort,economy,familiarity,like,looks,model,overall,performance,purchase_condition,review_date,total_likes,user_name,value_for_money
Tata Zest,,4,4,Not Mentioned,0,3,Not Mentioned,3,4,Not Mentioned,2016-08-30,0,Milind Kulkarni,4
Tata Zest,,4,3,Have driven a few thousands kilometres,0,3,XM Petrol,4,3,New,2018-12-22,0,Tarun,4
Tata Zest,,5,4,Have driven a few thousands kilometres,0,5,XMS Petrol,5,5,New,2018-09-04,0,Mah,5
Tata Zest,,3,4,Have driven a few thousands kilometres,0,3,XE 75 PS Diesel,5,4,New,2019-01-12,0,Virender singh ,4
Tata Zest,,3,2,Have driven for a few hundred kilometresFuel Economy:15 kpl,0,3,XMA Diesel,2,1,New,2014-11-11,4,Madhavi,1
Tata Zest,,5,4,Have driven a few thousands kilometres,0,5,XM Diesel,5,4,New,2018-10-13,0,Rts,5
Tata Zest,,4,1,Not Mentioned,0,4,Not Mentioned,3,3,Not Mentioned,2017-09-10,0,B D Rajan,1
Tata Zest,,5,4,Have driven for a few hundred kilometresFuel Economy:12 kpl,0,5,XT Petrol,4,4,New,2015-09-20,0,Dr Smita,4
Tata Zest,,1,1,Have driven a few thousands kilometresFuel Economy:7 kpl,0,2,XM Petrol,1,1,New,2018-03-10,1,Sanket Shah,1
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XE 75 PS Diesel,4,4,New,2019-01-24,0,mohammed siraj,4
Tata Zest,,5,5,Have driven a few thousands kilometresFuel Economy:25 kpl,0,5,XT Diesel,5,5,New,2016-03-29,0,Rhishikesh Kulkarni,5
Tata Zest,,5,5,Have driven a few thousands kilometres,0,5,XT Petrol,5,5,Used,2018-11-08,0,Ashok ,5
Tata Zest,,5,4,Have driven a few thousands kilometresFuel Economy:22 kpl,0,5,XT Diesel,4,5,New,2017-11-10,0,Tejas Upadhyay,5
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XMS Diesel,5,5,New,2019-02-08,0,Jani Basha,4
Tata Zest,,4,3,Have driven a few thousands kilometresFuel Economy:12.5 kpl,0,4,XT Petrol,3,3,New,2016-10-12,0,Veera Pramodu Kotrika,4
Tata Zest,,3,2,Not Mentioned,0,1,Not Mentioned,1,1,Not Mentioned,2018-04-01,0,B.B.Pandhi,1
Tata Zest,,4,5,It's my mate since agesFuel Economy:24 kpl,0,3,XMS Diesel,4,5,New,2017-11-17,0,GAurav GAirola,5
Tata Zest,,5,1,Have driven a few thousands kilometres,0,2,XMS Petrol,2,1,New,2018-11-16,0,Nihar Kapadia,1
Tata Zest,,5,3,Not Mentioned,0,4,Not Mentioned,3,3,Not Mentioned,2018-05-04,0,P. Pandurangareddy,3
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XMS Diesel,5,5,New,2019-02-12,0,Satish Mishra,5
Tata Zest,,2,2,Not Mentioned,0,1,Not Mentioned,1,1,Not Mentioned,2016-11-19,1,Manjunath Jn,1
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XMS Petrol,5,5,New,2018-11-23,0,Ravi,5
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XMS Petrol,5,5,New,2018-11-23,0,Ravi,5
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XT Petrol,4,5,New,2018-05-18,0,Navneet kumar,5
Tata Zest,,4,3,Have driven for a few hundred kilometres,0,1,XM Petrol,1,3,New,2019-02-19,0,Shubham singh,2
Tata Zest,,5,3,Not Mentioned,0,4,Not Mentioned,4,4,Not Mentioned,2018-01-30,0,Rajesh Tomar,5
Tata Zest,,5,5,Have driven a few thousands kilometresFuel Economy:16 kpl,0,5,XMS Petrol,5,5,New,2015-11-15,0,Krishna Deo Chaurasia,5
Tata Zest,,5,4,Have driven a few thousands kilometresFuel Economy:18 kpl,0,4,XT Petrol,4,4,New,2016-07-19,0,Himanshu Mishra,5
Tata Zest,,5,3,Have driven a few thousands kilometres,0,5,XM Petrol,4,5,New,2018-12-09,0,Shubham Mishra ,5
Tata Zest,,4,5,Not Mentioned,0,4,Not Mentioned,4,4,Not Mentioned,2016-01-10,0,Raju,5
Tata Zest,,5,3,Not Mentioned,0,4,Not Mentioned,5,4,Not Mentioned,2018-06-10,0,Mah,5
Tata Zest,,5,3,Have driven a few thousands kilometresFuel Economy:12 kpl,0,4,XMS Petrol,4,4,New,2017-06-03,0,Subrata Dey,5
Tata Zest,,4,5,Not Mentioned,0,4,Not Mentioned,4,4,Not Mentioned,2016-01-10,0,Raju,5
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,5,5,New,2018-12-16,0,Aditya narayan shahi,5
Tata Zest,,4,3,Have driven a few thousands kilometresFuel Economy:13 kpl,0,3,XT Diesel,3,4,New,2015-05-12,1,Ajay Kisshan,3
Tata Zest,,5,4,Have driven a few thousands kilometresFuel Economy:14 kpl,0,4,XMS Petrol,4,5,New,2016-08-24,0,Dhriti,5
Tata Zest,,5,4,It's my mate since ages,0,4,XMS 75 PS Diesel,5,5,New,2018-07-07,1,Anand Mishra,5
Tata Zest,,4,1,Have done a short test-drive onceFuel Economy:9.5 kpl,0,4,XMS Petrol,2,2,New,2015-08-19,0,G.S.S. Dutt,2
Tata Zest,,5,4,Have driven a few thousands kilometres,0,4,XT Petrol,4,5,New,2017-07-01,0,Ujwal,5
Tata Zest,,5,4,Have driven a few thousands kilometres,0,3,XM Petrol,4,4,New,2018-12-18,0,Dhairya Agrawal,5
Tata Zest,,5,1,Have driven a few thousands kilometresFuel Economy:12 kpl,0,3,XM Petrol,2,1,New,2016-08-27,0,Robin,1
Tata Zest,,5,4,Have driven for a few hundred kilometresFuel Economy:16 kpl,0,3,XT Diesel,4,4,New,2014-12-17,0,Santhivardhan Chinni,5
Tata Zest,,5,3,Not Mentioned,0,5,Not Mentioned,4,5,Not Mentioned,2017-07-30,0,Rupesh Mudaliar,5
Tata Zest,,5,4,Have driven for a few hundred kilometresFuel Economy:16 kpl,0,3,XT Diesel,4,4,New,2014-12-17,0,Santhivardhan Chinni,5
Tata Zest,,3,4,Not Mentioned,0,4,Not Mentioned,3,3,Not Mentioned,2014-11-11,0,Dr Swamy Reddy,5
Tata Zest,,4,4,Have driven a few thousands kilometresFuel Economy:20 kpl,0,4,XT Diesel,3,4,Used,2016-08-30,0,MILIND,3
Tata Zest,,4,3,Have driven a few thousands kilometresFuel Economy:11 kpl,0,4,XM Petrol,3,4,New,2015-05-31,0,Viresh,4
Tata Zest,,5,5,Have driven a few thousands kilometres,0,4,XM Diesel,5,5,New,2018-12-24,0,Amit mande,5
Tata Zest,,5,1,Have driven a few thousands kilometres,0,5,XM Petrol,3,4,New,2018-09-24,0,Prem Londhe,3
Tata Zest,,5,3,Not Mentioned,0,5,Not Mentioned,3,2,Not Mentioned,2017-08-24,0,Rakesh kumar,2
Tata Zest,,2,2,Not Mentioned,0,2,Not Mentioned,1,2,Not Mentioned,2015-09-14,0,Sunil.nair35,1
Tata Zest,,5,4,Have driven for a few hundred kilometres,0,4,XE 75 PS Diesel,4,5,Used,2019-01-15,0,Kamari Srikanth Chary,4
Tata Zest,,1,1,Have driven a few thousands kilometresFuel Economy:12 kpl,0,1,XT Petrol,1,1,New,2016-03-17,4,harikumar13,1
Tata Zest,,5,4,Have driven a few thousands kilometres,0,5,XT Petrol,4,4,New,2018-10-25,0,MOHIT PATEL,5
Tata Zest,,4,1,Have driven a few thousands kilometresFuel Economy:9 kpl,0,3,XM Petrol,2,2,New,2017-09-24,0,Sangeeta,3
Tata Zest,,2,2,Not Mentioned,0,3,Not Mentioned,2,2,Not Mentioned,2014-12-20,3,Harendra Singh,4
Tata Zest,,5,5,Not Mentioned,0,5,Not Mentioned,3,1,Not Mentioned,2018-03-27,0,sidhesh,1
Tata Zest,,5,3,Have driven a few thousands kilometresFuel Economy:16 kpl,0,5,XM Petrol,4,5,New,2016-09-21,0,SHEKHAR,5
Tata Zest,,5,5,Have driven a few thousands kilometres,0,5,XM 75 PS Diesel,5,5,New,2019-01-27,0,Mayuresh,5
Tata Zest,,5,3,Have driven a few thousands kilometres,0,5,XM Petrol,4,4,New,2018-11-12,0,Sourav ,4
Tata Zest,,5,4,Have driven a few thousands kilometres,0,5,XE Petrol,5,5,New,2017-11-12,0,AMBRISH KUMAR,3
Tata Zest,,5,2,Have driven for a few hundred kilometresFuel Economy:11 kpl,0,4,XMS Petrol,3,3,New,2015-10-17,1,Shrey Suman,4
Tata Zest,,5,5,Have driven a few thousands kilometresFuel Economy:25 kpl,0,5,XT Diesel,5,5,New,2015-12-04,0,Rakesh Kumar Sharma,5
Tata Zest,,4,1,Have driven a few thousands kilometres,0,3,XM Petrol,2,1,New,2018-04-17,0,KRISHNA JOSHI,1
Tata Zest,,5,5,Have done a short test-drive once,0,5,XM Diesel,5,5,Used,2019-02-09,0,Vairamuthu G,5
Tata Zest,,4,5,Have driven a few thousands kilometresFuel Economy:20 kpl,0,4,XMS Diesel,4,4,New,2015-06-27,0,Dr Aatish,5
Tata Zest,,5,3,Have driven a few thousands kilometresFuel Economy:12 kpl,0,5,XMS Petrol,4,5,New,2016-06-13,0,Arush Kalra,5
Tata Zest,,5,4,Have driven a few thousands kilometres,0,5,XM 75 PS Diesel,4,5,New,2018-11-16,0,dainik joshi,5
Tata Zest,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-11-26,0,Bhupinder pal singh,5
Tata Zest,,5,3,Have driven for a few hundred kilometresFuel Economy:16.5 kpl,0,5,XE Petrol,4,4,New,2015-04-12,1,Prakaash Ep,4
Tata Zest,,5,4,Have driven a few thousands kilometresFuel Economy:16.5 kpl,0,4,XM Petrol,4,4,Used,2016-12-13,0,Santosh Bhosale,4
Tata Zest,,4,4,Have driven a few thousands kilometres,0,4,XMS Petrol,5,4,New,2019-02-17,0,Hrishikesh hamlai,5
Tata Zest,,5,5,Have driven a few thousands kilometres,0,5,XMS Diesel,5,5,New,2015-07-21,0,venkatesh pn,5
Tata Zest,,4,4,Have driven a few thousands kilometres,0,4,XMS Petrol,5,4,New,2019-02-17,0,Hrishikesh hamlai,5
Tata Zest,,5,5,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2018-01-21,0,Alhad Deshpande,5
Tata Zest,,5,4,Have driven for a few hundred kilometresFuel Economy:14 kpl,0,5,XMS Petrol,4,5,New,2015-04-16,0,anup bakde,5
Tata Zest,,5,4,Have done a short test-drive once,0,5,XT Petrol,5,4,Not Purchased,2018-11-25,0,Cyril,5
Tata Zest,,3,3,Have driven a few thousands kilometresFuel Economy:14.5 kpl,0,1,XMS Petrol,2,3,New,2015-11-14,0,Rohit Sharma,2
Tata Zest,,2,3,Not Mentioned,0,2,Not Mentioned,2,4,Not Mentioned,2018-06-05,0,veeramurugan.M,2
Tata Zest,,5,5,Have driven a few thousands kilometres,0,5,XM Petrol,5,5,New,2019-02-19,0,Roshan Lal Rohilla,5
Tata Zest,,4,1,Have driven a few thousands kilometresFuel Economy:9 kpl,0,4,XM Petrol,2,3,New,2016-01-04,0,cool.2211,2
Tata Zest,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-03-02,0,Anonymous,5
Tata Zest,,5,5,It's my mate since agesFuel Economy:26 kpl,0,4,XMS Diesel,4,5,New,2016-08-22,0,Nirav Ambaliya,5
Tata Zest,,5,5,It's my mate since ages,0,5,XT Diesel,5,5,New,2018-12-11,0,John,5
Tata Zest,,1,1,Have driven a few thousands kilometresFuel Economy:7 kpl,0,1,XMS Petrol,1,1,New,2018-06-24,1,Rohit,1
Tata Zest,,5,4,Have driven a few thousands kilometresFuel Economy:14 kpl,0,5,XM Petrol,4,4,New,2017-06-16,0,Harsh Kumar Singh,5
Tata Zest,,4,4,Have driven a few thousands kilometresFuel Economy:22 kpl,0,4,XE 75 PS Diesel,4,4,New,2016-01-14,0,Aditya Beohar,4
Tata Zest,,5,3,Have driven a few thousands kilometres,0,3,XE Petrol,4,5,Used,2018-12-17,0,Sagar Bhoye,4
Tata Zest,,5,5,Have driven a few thousands kilometresFuel Economy:28 kpl,0,5,XMS 75 PS Diesel,5,5,New,2018-07-11,0,sagar deshmukh,5
Tata Zest,,5,5,Have driven a few thousands kilometresFuel Economy:22 kpl,0,4,XT Petrol,4,5,New,2017-07-07,0,Dr. Alok Dwivedi,5
Tata Zest,,5,4,Have driven a few thousands kilometresFuel Economy:18 kpl,0,4,XE 75 PS Diesel,4,5,New,2015-08-24,0,Jigar ramoliya,4
Tata Sumo Gold,,4,5,Not Mentioned,4,3,Not Mentioned,4,4,Not Mentioned,2013-01-19,5,Vignesh,4
Tata Sumo Gold,,4,4,Not Mentioned,3,3,Not Mentioned,4,5,Not Mentioned,2013-08-09,3,Arun Kumar,5
Tata Sumo Gold,,4,4,Not Mentioned,3,3,Not Mentioned,3,4,Not Mentioned,2013-01-10,3,Vipul,3
Tata Sumo Gold,,4,3,Not Mentioned,24,3,Std,4,4,Not Mentioned,2007-02-26,37,sachin kumar suri,3
Tata Sumo Gold,,1,1,It's my mate since ages,21,1,CX BS III,1,1,Not Purchased,2012-06-21,27,Ravi Kiran,1
Tata Sumo Gold,,4,4,Not Mentioned,21,3,Gold,4,3,Not Mentioned,2009-03-10,25,Vikram,3
Tata Sumo Gold,,3,3,Have driven a few thousands kilometresFuel Economy:13 kpl,2,3,EX BS IV,3,3,New,2013-04-17,2,Narayan,3
Tata Sumo Gold,,4,4,It's my mate since agesFuel Economy:12 kpl,2,3,EX BS-IV,3,4,New,2014-05-03,2,Saikat Bishnu,4
Tata Sumo Gold,,4,3,Not Mentioned,12,3,GX TC 7 STR,4,4,Not Mentioned,2009-07-28,14,Nilesh,4
Tata Sumo Gold,,4,3,Have driven a few thousands kilometresFuel Economy:13 kpl,1,3,FX BS-IV,3,3,New,2016-05-10,1,Sharad Kumar,3
Tata Sumo Gold,,4,5,It's my mate since agesFuel Economy:13.5 kpl,1,2,SA 6 STR,4,5,New,2012-02-03,2,S R Praveen,5
Tata Sumo Gold,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-07-09,0,Ngoadam Tekwa,5
Tata Sumo Gold,,4,3,Not Mentioned,0,3,Not Mentioned,3,4,Not Mentioned,2017-12-01,0,Tenzy,5
Tata Sumo Gold,,4,5,Have driven a few thousands kilometres,0,4,CX BS-IV,5,4,New,2018-10-10,0,Sohel,5
Tata Sumo Gold,,3,3,Have driven a few thousands kilometres,0,4,GX BS-IV,4,4,New,2018-11-12,0,Sonu,4
Tata Sumo Gold,,5,5,Not Mentioned,0,4,Not Mentioned,5,5,Not Mentioned,2017-07-07,0,Ayush Sinha,5
Tata Sumo Gold,,4,4,Have driven a few thousands kilometres,0,3,GX BS-IV,5,5,New,2017-07-21,0,shaon banerjee,5
Tata Sumo Gold,,5,5,Not Mentioned,0,4,Not Mentioned,5,5,Not Mentioned,2018-02-22,0,ANKIT KUMAR,5
Tata Sumo Gold,,5,3,Have done a short test-drive once,0,4,GX BS-IV,4,5,Used,2018-10-30,0,Gokul Krishnan,4
Tata Sumo Gold,,5,3,Not Mentioned,0,4,Not Mentioned,4,5,Not Mentioned,2016-05-25,0,NILESH SALUNKHE,5
Tata Nano GenX,,5,4,Not Mentioned,6,4,Not Mentioned,4,4,Not Mentioned,2016-03-14,6,Vignesh,5
Tata Nano GenX,,1,1,Not Mentioned,5,1,Not Mentioned,1,1,Not Mentioned,2017-07-03,6,Baranidaran M,1
Tata Nano GenX,,3,3,Have driven for a few hundred kilometresFuel Economy:19 kpl,5,5,XT,3,3,New,2016-01-15,5,Raj Banerjee,5
Tata Nano GenX,,4,4,Have driven a few thousands kilometres,4,5,XTA,4,3,New,2016-05-10,4,Sajith,5
Tata Nano GenX,,5,5,Have driven for a few hundred kilometresFuel Economy:22.65 kpl,37,5,XT,5,5,New,2015-11-28,37,Chinmay.Biswas,5
Tata Nano GenX,,4,5,Have driven a few thousands kilometresFuel Economy:23 kpl,3,5,XT,4,3,New,2017-04-02,3,Akshay Raut,5
Tata Nano GenX,,5,5,Have driven a few thousands kilometresFuel Economy:18 kpl,2,3,XT,4,4,New,2017-02-17,2,Vinay,5
Tata Nano GenX,,4,4,Have driven for a few hundred kilometres,11,5,XT,4,4,New,2015-09-21,11,ruchir1975,5
Tata Nano GenX,,3,3,Have driven for a few hundred kilometresFuel Economy:18 kpl,10,5,XTA,3,3,New,2016-01-02,10,Vishy,5
Tata Nano GenX,,4,4,Have driven a few thousands kilometresFuel Economy:17 kpl,1,5,XTA,4,5,New,2017-03-13,1,greatv,5
Tata Nano GenX,,5,5,Have driven a few thousands kilometresFuel Economy:17 kpl,1,4,XTA,4,2,New,2017-04-20,1,Arjab Basu,5
Tata Nano GenX,,5,5,Have driven for a few hundred kilometres,1,5,XTA,4,4,New,2017-07-12,1,R S Ramanujam,5
Tata Nano GenX,,5,5,Have driven for a few hundred kilometres,0,5,XTA,5,5,Not Purchased,2019-02-04,0,Adris,5
Tata Nano GenX,,4,4,Not Mentioned,0,4,Not Mentioned,3,4,Not Mentioned,2017-08-25,0,Suchit Dhagat,3
Tata Nano GenX,,4,4,Not Mentioned,0,4,Not Mentioned,5,3,Not Mentioned,2017-11-06,0,Prashant,5
Tata Nano GenX,,5,4,Have driven for a few hundred kilometresFuel Economy:12 kpl,0,5,XTA,4,4,Used,2018-06-09,0,Tanmay,5
Tata Nano GenX,,5,5,It's my mate since ages,0,5,XM,5,5,New,2018-09-14,0,Vishwa,5
Tata Nano GenX,,3,4,Have done a short test-drive once,0,3,XTA,4,2,Not Purchased,2018-11-04,0,Yashwanth Adhimula,3
Tata Nano GenX,,4,5,Have driven a few thousands kilometres,0,3,XTA,4,4,New,2018-11-17,0,Abhilash Shetty ,5
Tata Nano GenX,,5,5,Have done a short test-drive once,0,5,XTA,5,5,Not Purchased,2018-11-19,0,Deepak Rajendra Sumbe,5
Tata Nano GenX,,4,5,Have driven a few thousands kilometres,0,3,XTA,5,4,New,2019-02-02,0,Suryabhan chavan,5
Tata Nano GenX,,4,4,Have driven a few thousands kilometresFuel Economy:14.5 kpl,0,5,XTA,4,5,New,2017-08-20,0,sudipta,5
Tata Nano GenX,,3,3,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2017-10-31,0,Lucky Raj,3
Tata Nano GenX,,5,5,Not Mentioned,0,5,Not Mentioned,4,5,Not Mentioned,2018-01-26,0,Navin Kumar,5
Tata Nano GenX,,4,4,Have driven a few thousands kilometresFuel Economy:20 kpl,0,3,XTA,3,2,New,2018-07-09,0,Deepak Thomas,5
Tata Nano GenX,,5,5,Have driven a few thousands kilometres,0,4,XM,5,4,New,2018-09-27,0,Aakash Roy,5
Tata Nano GenX,,5,4,Have driven a few thousands kilometres,0,4,XTA,4,4,New,2018-11-09,0,Sandosh,4
Tata Nano GenX,,4,3,Have driven a few thousands kilometres,0,2,XE,4,2,New,2018-11-18,0,A Shaikh,4
Tata Nano GenX,,5,5,Have driven for a few hundred kilometres,0,5,XTA,5,5,New,2018-11-30,0,shubham more,5
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,7,5,Petrol,5,4,New,2018-09-17,7,RAHUL SHARMA,5
Tata Tiago NRG,,4,3,Have driven for a few hundred kilometres,4,5,Petrol,5,4,New,2018-10-12,4,Suman Banerjee,4
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,4,5,Petrol,5,5,New,2018-10-12,4,tushar,5
Tata Tiago NRG,,4,4,Haven't driven it,3,4,Diesel,4,4,New,2018-09-13,3,Anil kumar jella,5
Tata Tiago NRG,,4,4,Have driven for a few hundred kilometres,3,5,Petrol,4,3,New,2018-10-22,3,Krithic,5
Tata Tiago NRG,,3,3,Have driven a few thousands kilometres,2,4,Petrol,5,4,Not Purchased,2018-09-20,2,Rk,5
Tata Tiago NRG,,4,5,Have driven a few thousands kilometres,2,5,Petrol,5,3,New,2018-12-05,2,jagadish shastri,5
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,1,5,Petrol,5,5,New,2018-11-18,1,Vishnu ,5
Tata Tiago NRG,,4,5,Haven't driven it,1,5,Petrol,4,4,Not Purchased,2018-11-28,1,Vinay Sharma ,5
Tata Tiago NRG,,4,4,Have done a short test-drive once,1,4,Petrol,3,3,Used,2018-10-08,1,Satheesh Kumar M P,4
Tata Tiago NRG,,3,4,Haven't driven it,1,4,Petrol,4,3,Not Purchased,2018-12-24,1,Deepak,5
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,1,5,Petrol,5,5,New,2018-10-25,1,Swapnil,5
Tata Tiago NRG,,5,4,Have done a short test-drive once,1,4,Petrol,4,4,Not Purchased,2018-11-02,1,Sharan,5
Tata Tiago NRG,,5,5,Have driven a few thousands kilometres,0,5,Petrol,4,4,New,2019-02-04,0,Bitanshu Pal,5
Tata Tiago NRG,,4,5,Have done a short test-drive once,0,4,Petrol,4,4,Not Purchased,2018-11-13,0,Sathyaraj R,3
Tata Tiago NRG,,5,5,Have driven a few thousands kilometres,0,5,Diesel,5,5,New,2019-02-09,0,GAUTAM KUMAR GOSWAMI,5
Tata Tiago NRG,,3,3,Have done a short test-drive once,0,4,Petrol,4,4,New,2018-11-21,0,paras,3
Tata Tiago NRG,,4,5,Haven't driven it,0,5,Petrol,4,5,Not Purchased,2018-10-11,0,DILEEP D,4
Tata Tiago NRG,,4,4,Have driven a few thousands kilometres,0,5,Petrol,5,4,New,2019-01-13,0,Zakkeer ,5
Tata Tiago NRG,,4,4,Have driven a few thousands kilometres,0,4,Diesel,4,4,New,2019-01-26,0,akhil tiwari,4
Tata Tiago NRG,,4,4,Have driven a few thousands kilometres,0,5,Petrol,4,5,New,2018-11-01,0,Emiñènt Alfã,5
Tata Tiago NRG,,4,5,Have driven for a few hundred kilometres,0,5,Petrol,4,3,New,2019-02-03,0,Prakash R,5
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,0,5,Petrol,5,5,New,2018-11-06,0,Meghraj,5
Tata Tiago NRG,,5,3,Have driven a few thousands kilometres,0,5,Petrol,5,5,New,2019-02-06,0,Mahendra Pratap Singh,5
Tata Tiago NRG,,4,5,Have driven for a few hundred kilometres,0,5,Petrol,5,5,New,2018-11-15,0,Anil,5
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,0,5,Petrol,2,1,New,2019-02-20,0,Sonam Malhotra,3
Tata Tiago NRG,,5,5,Have driven for a few hundred kilometres,0,5,Petrol,5,5,New,2018-11-19,0,Shivshankar Girhe,5
Tata Tiago NRG,,5,4,Have driven a few thousands kilometres,0,4,Petrol,5,5,Not Purchased,2018-11-24,0,Midhun,4
Tata Tiago NRG,,3,1,Have driven for a few hundred kilometres,0,3,Petrol,1,1,New,2018-12-02,0,Dinesan,1
Tata Tiago NRG,,4,4,Have driven a few thousands kilometres,0,4,Petrol,4,4,Not Purchased,2018-10-14,0,Roshan Mishra,4
Tata Tiago JTP,,4,4,Haven't driven it,0,4,1.2,4,4,Not Purchased,2018-10-26,0,Rakee,4
Tata Tiago JTP,,4,3,Have driven a few thousands kilometres,0,4,1.2,3,4,New,2018-10-27,0,zeeshan shaikh,4
Tata Tiago JTP,,5,5,Haven't driven it,0,5,1.2,5,5,Not Purchased,2018-11-05,0,kamlesh Mayekar,5
Tata Tiago JTP,,5,5,Haven't driven it,0,5,1.2,5,5,Not Purchased,2018-12-10,0,Ravinder singh,5
Tata Tiago JTP,,4,3,Have driven for a few hundred kilometres,0,5,1.2,5,5,Not Purchased,2019-01-01,0,Chetan,4
Tata Tiago JTP,,4,4,Have done a short test-drive once,0,4,1.2,5,4,Not Purchased,2019-01-27,0,Priyabrata Tripathy,4
Tata Tiago JTP,,5,3,Have done a short test-drive once,0,5,1.2,5,5,New,2018-10-26,0,Ankit Sharma,4
Tata Tiago JTP,,5,5,Have driven for a few hundred kilometres,0,5,1.2,5,5,New,2018-11-05,0,Shubham sawant,5
Tata Tiago JTP,,5,5,Have driven for a few hundred kilometres,0,5,1.2,5,5,New,2018-11-11,0,S.j. B.,5
Tata Tiago JTP,,5,5,Have driven a few thousands kilometres,0,5,1.2,5,5,New,2018-12-12,0,Himadri sen,5
Tata Tiago JTP,,4,4,Have done a short test-drive once,0,5,1.2,5,5,Not Purchased,2019-01-11,0,Rohan Pareek,5
Tata Tiago JTP,,5,3,Have driven a few thousands kilometres,0,5,1.2,4,5,New,2019-02-15,0,sai hari pranav,5
Tata Bolt,,5,4,Not Mentioned,8,3,Not Mentioned,4,4,Not Mentioned,2015-01-22,15,Nishant,5
Tata Bolt,,5,4,Have driven for a few hundred kilometresFuel Economy:9.8 kpl,6,5,XM Petrol,4,4,New,2015-03-29,6,Atul B Shah,5
Tata Bolt,,5,3,Have driven a few thousands kilometresFuel Economy:12 kpl,5,4,XMS Petrol,4,4,New,2015-11-19,5,deepak singh,4
Tata Bolt,,5,4,Have driven for a few hundred kilometresFuel Economy:14 kpl,4,4,XMS Petrol,4,4,New,2015-08-17,4,Vaibhav Sharma,5
Tata Bolt,,5,3,Have driven for a few hundred kilometresFuel Economy:13.03 kpl,3,4,XMS Petrol,4,4,New,2015-04-08,3,Prinson,5
Tata Bolt,,5,5,Not Mentioned,3,5,Not Mentioned,5,5,Not Mentioned,2015-09-06,5,Atul B Shah,5
Tata Bolt,,5,4,Have driven for a few hundred kilometresFuel Economy:13 kpl,3,4,XMS Petrol,4,5,New,2015-03-27,3,Ashish Jain,4
Tata Bolt,,5,3,Have driven for a few hundred kilometresFuel Economy:11.1 kpl,2,4,XMS Petrol,4,5,Used,2015-03-10,2,Pranav Shastri,5
Tata Bolt,,5,4,Have driven for a few hundred kilometresFuel Economy:18.9 kpl,2,4,XMS Petrol,4,5,New,2015-05-19,2,Mahesh Mp,5
Tata Bolt,,4,3,Have driven for a few hundred kilometresFuel Economy:13 kpl,12,3,XT Petrol,3,3,New,2015-03-01,12,Debasish Datta,4
Tata Bolt,,3,4,Have driven a few thousands kilometres,1,3,XMS Diesel,3,4,New,2015-10-28,1,Rajesh,3
Tata Bolt,,5,3,Have driven for a few hundred kilometresFuel Economy:14 kpl,1,3,XT Petrol,4,5,New,2015-05-05,1,Rajavel,4
Tata Bolt,,5,4,Have driven a few thousands kilometresFuel Economy:18 kpl,1,5,XT Petrol,4,5,New,2017-04-22,1,Min Raj Adhikari,5
Tata Bolt,,5,3,Have driven for a few hundred kilometres,1,5,XT Petrol,4,5,New,2016-05-27,1,Sathyajith,5
Tata Bolt,,4,5,Have driven a few thousands kilometresFuel Economy:21 kpl,1,4,XT Diesel,4,5,Not Purchased,2016-06-16,1,Ravindranath,5
Tata Bolt,,5,4,Have driven a few thousands kilometresFuel Economy:15 kpl,1,3,XMS Petrol,4,4,New,2015-04-07,1,Suchint Karnatak,5
Tata Bolt,,2,3,Have done a short test-drive once,1,3,XM Diesel,2,3,New,2016-08-31,1,sami,3
Tata Bolt,,4,2,Have driven a few thousands kilometresFuel Economy:12 kpl,1,4,XT Petrol,2,1,New,2017-02-24,1,Ishwar Singh Thakur,1
Tata Bolt,,5,5,Not Mentioned,0,4,Not Mentioned,5,5,Not Mentioned,2017-07-23,0,Ramana,5
Tata Bolt,,5,5,Have driven a few thousands kilometres,0,5,XM Diesel,5,5,Used,2018-11-28,0,Ravindra kumar,5
Tata Bolt,,3,3,Have driven a few thousands kilometres,0,3,XM Diesel,4,4,New,2017-08-23,0,dinesh,4
Tata Bolt,,5,3,Have driven a few thousands kilometresFuel Economy:14 kpl,0,3,XM Petrol,3,4,New,2015-12-29,0,Avishek Singh,4
Tata Bolt,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-11-18,0,SWAPNIL DEODAS,5
